id,name,slug,category,pricing,website,description,tags,featured,verified
1871,SageMaker Training Studio,sagemaker-training-studio,AI ML Platform,Paid,https://aws.amazon.com/sagemaker,"AWS training environment for ML models","aws,ml,training",true,true
1872,Vertex AI Training Engine,vertex-ai-training-engine,AI ML Platform,Paid,https://cloud.google.com/vertex-ai,"Google AI model training infrastructure","google,ml,training",true,true
1873,Azure ML Training Studio,azure-ml-training-studio,AI ML Platform,Paid,https://azure.microsoft.com,"Microsoft cloud ML training environment","azure,ml,training",true,true
1874,Databricks Training Engine,databricks-training-engine,AI Data ML Platform,Paid,https://www.databricks.com,"Unified data and ML training platform","data,ml,training",true,true
1875,Snowflake Training AI,snowflake-training-ai,AI Data Platform,Paid,https://www.snowflake.com,"AI-powered data training and analytics system","data,ai,training",true,true

1876,Dataiku Training Studio,dataiku-training-studio,AI Data Science,Paid,https://www.dataiku.com,"End-to-end AI training and data workflow platform","data,ml,training",true,true
1877,DataRobot Training Cloud,datarobot-training-cloud,AI AutoML Training,Paid,https://www.datarobot.com,"Automated machine learning training platform","ml,auto,training",true,true
1878,H2O Training Cloud,h2o-training-cloud,AI AutoML Platform,Paid,https://www.h2o.ai,"AutoML model training cloud system","ml,auto,training",true,true
1879,Domino Training Cloud,domino-training-cloud,AI MLOps Training,Paid,https://www.dominodatalab.com,"Enterprise ML training lifecycle system","ml,ops,training",true,true
1880,Anyscale Training Cloud,anyscale-training-cloud,AI Distributed Training,Paid,https://www.anyscale.com,"Distributed AI training infrastructure using Ray","ml,distributed,training",true,true

1881,Ray Training Engine,ray-training-engine,AI Distributed ML,Free,https://www.ray.io,"Distributed training engine for AI workloads","ml,distributed,training",true,true
1882,OpenAI RLHF Studio,openai-rlhf-studio,AI Alignment Training,Paid,https://platform.openai.com,"Reinforcement learning from human feedback training tools","rlhf,training,llm",true,true
1883,Anthropic RLHF Tools,anthropic-rlhf-tools,AI Alignment Training,Paid,https://www.anthropic.com,"AI alignment and RLHF training system","rlhf,training,ai",true,true
1884,Google RLHF Engine,google-rlhf-engine,AI Alignment Training,Paid,https://ai.google,"Reinforcement learning training for Gemini models","rlhf,training,google",true,true
1885,Meta RLHF Suite,meta-rlhf-suite,AI Alignment Training,Free,https://ai.meta.com,"Llama RLHF training and alignment tools","rlhf,training,meta",true,true

1886,Mistral RLHF API,mistral-rlhf-api,AI Alignment Training,Paid,https://mistral.ai,"RLHF training API for Mistral models","rlhf,training,api",true,true
1887,OpenAI Eval Studio,openai-eval-studio,AI Evaluation System,Paid,https://platform.openai.com,"Model evaluation and benchmarking tools","eval,llm,training",true,true
1888,LangChain Eval Framework,langchain-eval-framework,AI Evaluation Tools,Free,https://www.langchain.com,"Framework for evaluating LLM outputs","llm,eval,framework",true,true
1889,LlamaIndex Eval Engine,llamaindex-eval-engine,AI Evaluation System,Free,https://www.llamaindex.ai,"Evaluation tools for LLM pipelines","llm,eval,data",true,true
1890,Haystack Eval System,haystack-eval-system,AI NLP Evaluation,Free,https://haystack.deepset.ai,"Open-source NLP evaluation framework","nlp,eval,open-source",true,true

1891,Weights & Biases Eval,wandb-eval,AI Experiment Evaluation,Paid,https://wandb.ai,"ML experiment evaluation and tracking system","ml,eval,tracking",true,true
1892,Neptune Eval System,neptune-eval-system,AI Model Evaluation,Paid,https://neptune.ai,"Model evaluation tracking platform","ml,eval,ai",true,true
1893,Comet Eval Studio,comet-eval-studio,AI Model Evaluation,Paid,https://www.comet.com,"AI evaluation and experiment comparison platform","ml,eval,ai",true,true
1894,ClearML Eval Hub,clearml-eval-hub,AI MLOps Evaluation,Free,https://clear.ml,"MLOps evaluation automation system","ml,eval,ops",true,true
1895,MLflow Eval Studio,mlflow-eval-studio,AI ML Lifecycle,Paid,https://mlflow.org,"ML evaluation lifecycle management system","ml,eval,devops",true,true

1896,Kubeflow Eval Pipelines,kubeflow-eval-pipelines,AI ML Pipelines,Paid,https://kubeflow.org,"ML evaluation pipelines on Kubernetes","ml,kubernetes,eval",true,true
1897,SageMaker Eval Studio,sagemaker-eval-studio,AI ML Platform,Paid,https://aws.amazon.com/sagemaker,"AWS ML evaluation and testing system","aws,ml,eval",true,true
1898,Vertex AI Eval Engine,vertex-ai-eval-engine,AI ML Platform,Paid,https://cloud.google.com/vertex-ai,"Google AI model evaluation system","google,ml,eval",true,true
1899,Azure ML Eval Studio,azure-ml-eval-studio,AI ML Platform,Paid,https://azure.microsoft.com,"Microsoft ML evaluation platform","azure,ml,eval",true,true
1900,Databricks Eval Engine,databricks-eval-engine,AI Data ML Platform,Paid,https://www.databricks.com,"AI model evaluation on data platform","data,ml,eval",true,true
