id,name,slug,category,pricing,website,description,tags,featured,verified
3041,OpenAI Investment AI,openai-investment-ai,AI Investment Platform,Paid,https://platform.openai.com,"AI investment portfolio management system","investment,finance,ai",true,true
3042,Wealthfront AI,wealthfront-ai,AI Robo Advisor,Paid,https://www.wealthfront.com,"AI automated investment advisor system","investment,finance,ai",true,true
3043,Betterment AI,betterment-ai,AI Investment Advisor,Paid,https://www.betterment.com,"AI robo-advisor investment platform","investment,finance,ai",true,true
3044,Schwab AI,schwab-ai,AI Investment Platform,Paid,https://www.schwab.com,"AI investment and portfolio management system","investment,finance,ai",true,true
3045,Fidelity AI,fidelity-ai,AI Investment System,Paid,https://www.fidelity.com,"AI financial investment and trading system","investment,finance,ai",true,true

3046,OpenAI Budget AI,openai-budget-ai,AI Budget Planner,Paid,https://platform.openai.com,"AI personal budgeting and financial planning system","budget,finance,ai",true,true
3047,YNAB AI,ynab-ai,AI Budgeting Tool,Paid,https://www.youneedabudget.com,"AI budgeting and expense tracking system","budget,finance,ai",true,true
3048,Monarch Money AI,monarch-money-ai,AI Finance Tracker,Paid,https://www.monarchmoney.com,"AI personal finance and budgeting system","budget,finance,ai",true,true
3049,PocketGuard AI,pocketguard-ai,AI Expense Tracker,Freemium,https://pocketguard.com,"AI expense tracking and savings optimization system","budget,finance,ai",true,true
3050,Clearly AI Finance,clearly-ai-finance,AI Financial Assistant,Paid,https://www.clearly.ai,"AI personal finance management and insights system","budget,finance,ai",true,true
