id,name,slug,category,pricing,website,description,tags,featured,verified
875,Azure ML,azure-ml,AI ML Platform,Paid,https://azure.microsoft.com/en-us/products/machine-learning,"Microsoft AI platform for model training and deployment","azure,ml,enterprise",true,true

876,OpenRouter AI,openrouter-ai,AI LLM Router,Paid,https://openrouter.ai,"Unified API gateway for multiple LLM providers","llm,api,router",true,true
877,Portkey AI,portkey-ai,AI LLM Gateway,Paid,https://portkey.ai,"Control and route LLM requests across providers","llm,gateway,api",true,true
878,LlamaIndex,llamaindex,AI Data Framework,Free,https://www.llamaindex.ai,"Framework for connecting LLMs with external data","llm,data,framework",true,true
879,LangChain,langchain,AI Agent Framework,Free,https://www.langchain.com,"Build LLM-powered applications and agents","llm,agents,framework",true,true
880,LangGraph,langgraph,AI Agent Orchestration,Free,https://www.langchain.com/langgraph,"Graph-based orchestration for AI agent workflows","agents,workflow,llm",true,true

881,AutoGen AI,autogen-ai,AI Agent Framework,Free,https://github.com/microsoft/autogen,"Multi-agent conversation framework by Microsoft","agents,automation,llm",true,true
882,CrewAI,crewai,AI Agent System,Free,https://www.crewai.com,"Framework for building multi-agent AI systems","agents,automation,llm",true,true
883,Semantic Kernel,semantic-kernel,AI Orchestration,Free,https://github.com/microsoft/semantic-kernel,"Microsoft SDK for AI orchestration and plugins","agents,framework,ai",true,true
884,Haystack AI,haystack-ai,AI Search Framework,Free,https://haystack.deepset.ai,"Open-source framework for building LLM search systems","search,llm,nlp",true,true
885,Vercel AI SDK,vercel-ai-sdk,AI Developer SDK,Free,https://sdk.vercel.ai,"Build AI-powered web apps with Vercel SDK","sdk,web,llm",true,true

886,DeepSpeed AI,deepspeed-ai,AI Training Optimization,Free,https://www.deepspeed.ai,"Microsoft framework for large-scale model training","training,llm,optimization",true,true
887,FasterTransformer,fastertransformer,AI Inference Engine,Free,https://github.com/NVIDIA/FasterTransformer,"Optimized transformer inference library by NVIDIA","inference,gpu,llm",true,true
888,Text Generation Inference,tgi,AI Model Serving,Free,https://github.com/huggingface/text-generation-inference,"Hugging Face inference server for LLMs","llm,serving,inference",true,true
889,vLLM,vllm,AI LLM Serving,Free,https://github.com/vllm-project/vllm,"High-performance LLM inference engine","llm,inference,performance",true,true
890,Ollama,ollama,AI Local LLM,Free,https://ollama.com,"Run large language models locally on your machine","llm,local,offline",true,true

891,LM Studio,lm-studio,AI Local LLM Tool,Free,https://lmstudio.ai,"Run and test LLMs locally with GUI interface","llm,local,gui",true,true
892,Flowise AI,flowise-ai,AI Visual LLM Builder,Free,https://flowiseai.com,"No-code visual builder for LLM applications","no-code,llm,agents",true,true
893,Langflow,langflow,AI Workflow Builder,Free,https://www.langflow.org,"Visual tool for building LangChain applications","no-code,llm,workflow",true,true
894,PromptLayer,promptlayer,AI Prompt Management,Freemium,https://promptlayer.com,"Track and manage prompts for LLM applications","prompts,llm,devtools",true,true
895,Helicone AI,helicone-ai,AI API Monitoring,Freemium,https://helicone.ai,"Observability platform for LLM API usage","llm,monitoring,api",true,true

896,Litellm,litellm,AI API Proxy,Free,https://github.com/BerriAI/litellm,"Unified proxy for multiple LLM APIs","llm,proxy,api",true,true
897,Guardrails AI,guardrails-ai,AI Safety Framework,Free,https://www.guardrailsai.com,"LLM output validation and safety controls","llm,safety,validation",true,true
898,Rebuff AI,rebuff-ai,AI Prompt Security,Free,https://github.com/woop/rebuff,"Protect LLM apps from prompt injection attacks","security,llm,ai",true,true
899,LangSmith,langsmith,AI Debugging Platform,Paid,https://smith.langchain.com,"Debug, test and monitor LLM applications","llm,debugging,observability",true,true
900,Humanloop,humanloop,AI Prompt Engineering,Paid,https://humanloop.com,"Platform for prompt engineering and LLM evaluation","llm,prompts,eval",true,true
