id,name,slug,category,pricing,website,description,tags,featured,verified
2525,Edmodo AI,edmodo-ai,AI School Platform,Free,https://new.edmodo.com,"AI school communication and learning platform","education,school,ai",true,true

2526,OpenAI Learning Analytics,openai-learning-analytics,AI Education Analytics,Paid,https://platform.openai.com,"AI student performance and learning analytics system","education,analytics,ai",true,true
2527,Turnitin AI,turnitin-ai,AI Plagiarism Detection,Paid,https://www.turnitin.com,"AI academic integrity and plagiarism detection system","education,plagiarism,ai",true,true
2528,Grammarly EDU AI,grammarly-edu-ai,AI Writing Education,Freemium,https://www.grammarly.com/edu,"AI writing improvement tool for education","education,writing,ai",true,true
2529,Writefull AI,writefull-ai,AI Academic Writing,Paid,https://www.writefull.com,"AI academic writing and language correction tool","education,academic,ai",true,true
2530,Pearson AI Learning,pearson-ai-learning,Paid,https://www.pearson.com,"AI-powered digital learning and education platform","education,learning,ai",true,true

2531,OpenAI Research Tutor,openai-research-tutor,AI Research Assistant,Paid,https://platform.openai.com,"AI academic research and tutoring system","education,research,ai",true,true
2532,ResearchRabbit AI,researchrabbit-ai,AI Research Tool,Free,https://www.researchrabbit.ai,"AI paper discovery and research assistant","education,research,ai",true,true
2533,Elicit AI,elicit-ai,AI Research Assistant,Freemium,https://elicit.org,"AI research paper analysis and summarization tool","education,research,ai",true,true
2534,Semantic Scholar AI,semantic-scholar-ai,AI Academic Search,Free,https://www.semanticscholar.org,"AI academic paper search engine","education,research,ai",true,true
2535,Scite AI,scite-ai,AI Citation Tool,Paid,https://scite.ai,"AI citation analysis and research validation system","education,research,ai",true,true

2536,OpenAI School AI,openai-school-ai,AI School Platform,Paid,https://platform.openai.com,"AI school management and learning system","education,school,ai",true,true
2537,Google Education AI Suite,google-education-ai-suite,AI Education Platform,Paid,https://edu.google.com,"Google AI education ecosystem tools","education,google,ai",true,true
2538,Microsoft Learn AI,microsoft-learn-ai,AI Learning Platform,Free,https://learn.microsoft.com,"Microsoft AI learning and certification platform","education,microsoft,ai",true,true
2539,Amazon Education AI,amazon-education-ai,AI Learning Platform,Paid,https://aws.amazon.com/education,"AWS AI learning and training tools","education,aws,ai",true,true
2540,IBM SkillsBuild AI,ibm-skillsbuild-ai,AI Learning Platform,Free,https://skillsbuild.org,"IBM AI skills learning platform","education,ibm,ai",true,true

2541,OpenAI Knowledge Graph AI,openai-knowledge-graph-ai,AI Knowledge System,Paid,https://platform.openai.com,"AI knowledge graph and learning system","education,knowledge,ai",true,true
2542,Wikipedia AI Search,wikipedia-ai-search,AI Knowledge Tool,Free,https://www.wikipedia.org,"AI-enhanced knowledge search system","education,knowledge,ai",true,true
2543,Perplexity AI Education,perplexity-ai-education,AI Search Assistant,Freemium,https://www.perplexity.ai,"AI research and learning search assistant","education,search,ai",true,true
2544,You.com AI Learning,you-ai-learning,AI Search Engine,Freemium,https://you.com,"AI-powered learning search engine","education,search,ai",true,true
2545,Consensus AI,consensus-ai,AI Research Search,Freemium,https://consensus.app,"AI academic consensus search engine","education,research,ai",true,true

2546,OpenAI LMS AI,openai-lms-ai,AI Learning Management System,Paid,https://platform.openai.com,"AI-powered LMS platform for education institutions","education,lms,ai",true,true
2547,Moodle AI,moodle-ai,AI LMS Platform,Free,https://moodle.org,"Open-source AI-enhanced learning management system","education,lms,ai",true,true
2548,Canvas AI,canvas-ai,AI LMS Tool,Paid,https://www.instructure.com/canvas,"AI learning management system for schools","education,lms,ai",true,true
2549,Blackboard AI,blackboard-ai,AI Education Platform,Paid,https://www.blackboard.com,"AI digital learning and LMS platform","education,lms,ai",true,true
2550,D2L Brightspace AI,d2l-brightspace-ai,AI LMS Platform,Paid,https://www.d2l.com,"AI-powered digital learning environment","education,lms,ai",true,true
