id,name,slug,category,pricing,website,description,tags,featured,verified
1527,Amazon AI Seller Tools,amazon-ai-seller,AI Ecommerce Platform,Paid,https://www.amazon.com,"AI tools for product listings and seller optimization","ecommerce,sales,ai",true,true
1528,eBay AI Tools,ebay-ai-tools,AI Marketplace Assistant,Freemium,https://www.ebay.com,"AI listing and pricing optimization tools","ecommerce,marketplace,ai",true,true
1529,Etsy AI Tools,etsy-ai-tools,AI Creative Commerce,Freemium,https://www.etsy.com,"AI tools for product descriptions and shop optimization","ecommerce,creative,ai",true,true
1530,WooCommerce AI,woocommerce-ai,AI Ecommerce Plugin,Freemium,https://woocommerce.com,"AI-powered WooCommerce store automation tools","ecommerce,wordpress,ai",true,true

1531,Salesforce AI Cloud,salesforce-ai-cloud,AI CRM Platform,Paid,https://www.salesforce.com,"Enterprise AI CRM and analytics platform","crm,sales,ai",true,true
1532,HubSpot AI Pro,hubspot-ai-pro,AI Marketing Platform,Paid,https://www.hubspot.com,"Advanced AI marketing and sales automation suite","marketing,sales,ai",true,true
1533,Zoho AI Cloud,zoho-ai-cloud,AI Business Suite,Paid,https://www.zoho.com,"AI-powered business management platform","crm,business,ai",true,true
1534,Freshworks AI,freshworks-ai,AI Customer Platform,Paid,https://www.freshworks.com,"AI customer engagement and support platform","crm,support,ai",true,true
1535,Zendesk Enterprise AI,zendesk-enterprise-ai,AI Support Platform,Paid,https://www.zendesk.com,"Enterprise AI customer support automation system","support,crm,ai",true,true

1536,Intercom AI Pro,intercom-ai-pro,AI Support Platform,Paid,https://www.intercom.com,"AI-powered customer support automation suite","support,chatbot,ai",true,true
1537,Drift Enterprise AI,drift-enterprise-ai,AI Sales Platform,Paid,https://www.drift.com,"AI conversational sales platform for enterprises","sales,chatbot,ai",true,true
1538,Ada Enterprise AI,ada-enterprise-ai,AI Support Bot,Paid,https://www.ada.cx,"Enterprise AI customer support automation system","support,chatbot,ai",true,true
1539,LivePerson Enterprise,liveperson-enterprise,AI Messaging Platform,Paid,https://www.liveperson.com,"AI conversational commerce platform","chatbot,enterprise,ai",true,true
1540,Tidio Enterprise AI,tidio-enterprise-ai,AI Chatbot Platform,Paid,https://www.tidio.com,"Enterprise AI chatbot and automation system","chatbot,sales,ai",true,true

1541,Botpress Enterprise AI,botpress-enterprise-ai,AI Chatbot Platform,Paid,https://botpress.com,"Enterprise conversational AI chatbot builder","chatbot,enterprise,ai",true,true
1542,Dialogflow Enterprise,dialogflow-enterprise,AI Conversational AI,Paid,https://cloud.google.com/dialogflow,"Google enterprise conversational AI platform","chatbot,google,ai",true,true
1543,Amazon Lex Enterprise,amazon-lex-enterprise,AI Chatbot Service,Paid,https://aws.amazon.com/lex,"AWS enterprise conversational AI system","chatbot,aws,ai",true,true
1544,IBM Watson Enterprise,ibm-watson-enterprise,AI Assistant Platform,Paid,https://www.ibm.com,"Enterprise AI assistant and chatbot platform","chatbot,ibm,ai",true,true
1545,Rasa Enterprise,rasa-enterprise,AI Chatbot Framework,Paid,https://rasa.com,"Enterprise open-source conversational AI framework","chatbot,nlp,ai",true,true

1546,LangChain Enterprise,langchain-enterprise,AI Agent Platform,Paid,https://www.langchain.com,"Enterprise AI agent orchestration platform","agents,llm,ai",true,true
1547,LlamaIndex Enterprise,llamaindex-enterprise,AI Data Platform,Paid,https://www.llamaindex.ai,"Enterprise LLM data integration platform","llm,data,ai",true,true
1548,Dify Enterprise,dify-enterprise,AI App Platform,Paid,https://dify.ai,"Enterprise AI application builder platform","apps,llm,ai",true,true
1549,Flowise Enterprise,flowise-enterprise,AI Workflow Builder,Paid,https://flowiseai.com,"Enterprise visual LLM workflow builder","workflow,llm,ai",true,true
1550,OpenAI Enterprise API,openai-enterprise-api,AI LLM Platform,Paid,https://platform.openai.com,"Enterprise-grade OpenAI API access for organizations","llm,api,enterprise",true,true
