id,name,slug,category,pricing,website,description,tags,featured,verified
1435,OpenLLM,openllm,AI Model Serving,Free,https://github.com/bentoml/OpenLLM,"Deploy and serve open-source LLMs easily","llm,api,serving",true,true

1436,Vercel AI SDK,vercel-ai-sdk,AI Developer SDK,Freemium,https://sdk.vercel.ai,"Build AI-powered web apps easily","sdk,llm,web",true,true
1437,LangServe AI,langserve-ai,AI API Deployment,Free,https://github.com/langchain-ai/langserve,"Deploy LangChain apps as APIs","llm,api,framework",true,true
1438,LlamaIndex Server,llamaindex-server,AI Data API,Freemium,https://www.llamaindex.ai,"Serve LLM applications as APIs","llm,data,api",true,true
1439,PromptLayer Cloud,promptlayer-cloud,AI Prompt Ops,Freemium,https://promptlayer.com,"Track and manage LLM prompts at scale","prompts,ops,llm",true,true
1440,Helicone Cloud,helicone-cloud,AI LLM Analytics,Freemium,https://helicone.ai,"Analytics and monitoring for LLM usage","llm,analytics,api",true,true

1441,Langfuse Cloud,langfuse-cloud,AI Observability,Freemium,https://langfuse.com,"LLM observability and tracing platform","llm,monitoring,analytics",true,true
1442,TruLens AI,trulens-ai,AI Evaluation Tool,Free,https://github.com/truera/trulens,"Evaluate and monitor LLM applications","llm,evaluation,ai",true,true
1443,Ragas AI,ragas-ai,AI Evaluation Framework,Free,https://github.com/explodinggradients/ragas,"Framework for evaluating RAG systems","llm,rag,evaluation",true,true
1444,Llama Guard,llama-guard,AI Safety Model,Free,https://ai.meta.com,"Meta AI safety filtering model","safety,llm,moderation",true,true
1445,Guardrails AI,guardrails-ai,AI Safety Framework,Freemium,https://www.guardrailsai.com,"Validate and secure LLM outputs","safety,llm,validation",true,true

1446,Rebuff AI,rebuff-ai,AI Security Layer,Free,https://github.com/protectai/rebuff,"Prompt injection detection system for LLMs","security,llm,ai",true,true
1447,Prompt Injection Guard,prompt-injection-guard,AI Security Tool,Free,https://github.com,"Detect and prevent prompt injection attacks","security,llm,ai",true,true
1448,OpenAI Moderation API,openai-moderation-api,AI Safety API,Paid,https://platform.openai.com,"Content moderation API for safe AI outputs","safety,api,llm",true,true
1449,Azure Content Safety,azure-content-safety,AI Safety API,Paid,https://azure.microsoft.com,"AI content safety and moderation system","safety,api,ai",true,true
1450,Perspective API,perspective-api,AI Toxicity Detection API,Free,https://perspectiveapi.com,"Google API for toxicity and content analysis","safety,api,nlp",true,true
