id,name,slug,category,pricing,website,description,tags,featured,verified
1729,VEED AI Agents,veed-ai-agents,AI Video Editing Agents,Freemium,https://www.veed.io,"AI video editing automation agents","video,editing,agents",true,true
1730,CapCut AI Agents,capcut-ai-agents,AI Social Video Agents,Freemium,https://www.capcut.com,"AI social media video automation agents","video,social,agents",true,true

1731,Descript AI Agents,descript-ai-agents,AI Audio Agents,Freemium,https://www.descript.com,"AI audio/video editing automation agents","audio,video,agents",true,true
1732,Adobe Podcast Agents,adobe-podcast-agents,AI Audio Agents,Freemium,https://podcast.adobe.com,"AI podcast editing automation agents","audio,podcast,agents",true,true
1733,Audacity AI Agents,audacity-ai-agents,AI Audio Agents,Free,https://www.audacityteam.org,"Open-source AI audio editing agents","audio,open-source,agents",true,true
1734,ElevenLabs Voice Agents,elevenlabs-voice-agents,AI Voice Agents,Paid,https://elevenlabs.io,"AI voice generation and cloning agents","voice,agents,tts",true,true
1735,PlayHT Voice Agents,playht-voice-agents,AI Voice Agents,Freemium,https://play.ht,"AI narration and speech automation agents","voice,agents,tts",true,true

1736,Murf Voice Agents,murf-voice-agents,AI Voice Agents,Paid,https://murf.ai,"AI voiceover automation agents","voice,agents,tts",true,true
1737,Lovo Voice Agents,lovo-voice-agents,AI Voice Agents,Freemium,https://lovo.ai,"AI dubbing and voice automation agents","voice,agents,ai",true,true
1738,WellSaid Voice Agents,wellsaid-voice-agents,AI Voice Agents,Paid,https://wellsaidlabs.com,"Professional AI voice generation agents","voice,agents,tts",true,true
1739,Resemble Voice Agents,resemble-voice-agents,AI Voice Cloning Agents,Paid,https://www.resemble.ai,"AI voice cloning automation agents","voice,cloning,agents",true,true
1740,Speechify Voice Agents,speechify-voice-agents,AI Reading Agents,Freemium,https://speechify.com,"AI text-to-speech reading automation agents","voice,reader,agents",true,true

1741,Deepgram Speech Agents,deepgram-speech-agents,AI Speech Agents,Paid,https://deepgram.com,"AI speech-to-text automation agents","stt,voice,agents",true,true
1742,AssemblyAI Agents,assemblyai-agents,AI Audio Agents,Paid,https://www.assemblyai.com,"AI audio intelligence automation agents","stt,analysis,agents",true,true
1743,Rev AI Agents,rev-ai-agents,AI Transcription Agents,Paid,https://www.rev.ai,"AI transcription automation agents","stt,transcription,agents",true,true
1744,Sonix AI Agents,sonix-ai-agents,AI Subtitle Agents,Freemium,https://sonix.ai,"AI subtitle generation automation agents","stt,video,agents",true,true
1745,Otter AI Agents,otter-ai-agents,AI Meeting Agents,Freemium,https://otter.ai,"AI meeting transcription automation agents","meetings,agents,ai",true,true

1746,Fireflies AI Agents,fireflies-ai-agents,AI Meeting Agents,Freemium,https://fireflies.ai,"AI meeting recording and summary agents","meetings,agents,ai",true,true
1747,Fathom AI Agents,fathom-ai-agents,AI Meeting Agents,Freemium,https://fathom.video,"AI meeting insight automation agents","meetings,agents,ai",true,true
1748,Grain AI Agents,grain-ai-agents,AI Meeting Video Agents,Freemium,https://grain.com,"AI meeting clip automation agents","meetings,video,agents",true,true
1749,Avoma AI Agents,avoma-ai-agents,AI Meeting Intelligence Agents,Paid,https://www.avoma.com,"AI meeting analytics and coaching agents","meetings,sales,agents",true,true
1750,Sembly AI Agents,sembly-ai-agents,AI Meeting Intelligence Agents,Paid,https://www.sembly.ai,"AI meeting insight and transcription agents","meetings,analysis,agents",true,true
