id,name,slug,category,pricing,website,description,tags,featured,verified
1220,Fireflies AI,fireflies-ai,AI Meeting Recorder,Freemium,https://fireflies.ai,"AI meeting transcription and summarization assistant","meetings,notes,ai",true,true

1221,Otter AI Pro,otter-ai-pro,AI Transcription Assistant,Freemium,https://otter.ai,"AI meeting transcription and collaboration tool","meetings,transcription,productivity",true,true
1222,Fathom AI Pro,fathom-ai-pro,AI Meeting Summarizer,Freemium,https://fathom.video,"AI meeting highlights and summaries tool","meetings,summaries,ai",true,true
1223,Grain AI Pro,grain-ai-pro,AI Video Clips,Freemium,https://grain.com,"AI tool for recording and sharing meeting clips","meetings,video,collaboration",true,true
1224,Supernormal AI,supernormal-ai,AI Meeting Notes,Freemium,https://supernormal.com,"AI meeting notes and summaries automation tool","meetings,notes,ai",true,true
1225,tl;dv AI,tl-dv-ai,AI Meeting Recorder,Freemium,https://tldv.io,"AI meeting recording and highlight extraction tool","meetings,video,ai",true,true

1226,Shortwave AI,shortwave-ai,AI Email Assistant,Freemium,https://www.shortwave.com,"AI-powered email productivity and organization tool","email,productivity,ai",true,true
1227,Superhuman AI,superhuman-ai,AI Email Client,Paid,https://superhuman.com,"Fast AI-enhanced email management system","email,productivity,ai",true,true
1228,Missive AI,missive-ai,AI Email Collaboration,Freemium,https://missiveapp.com,"Team email collaboration with AI assistance","email,team,productivity",true,true
1229,SaneBox AI,sanebox-ai,AI Email Sorting,Paid,https://www.sanebox.com,"AI email filtering and inbox organization tool","email,filtering,productivity",true,true
1230,EmailTree AI,emailtree-ai,AI Email Automation,Paid,https://emailtree.ai,"AI email automation and response generation tool","email,automation,business",true,true

1231,Bardeen AI,bardeen-ai,AI Workflow Automation,Freemium,https://www.bardeen.ai,"AI automation for repetitive web tasks and workflows","automation,workflow,productivity",true,true
1232,Zapier AI,zapier-ai,AI Automation Platform,Freemium,https://zapier.com,"AI-powered automation between apps and services","automation,workflow,no-code",true,true
1233,Make AI,make-ai,AI Workflow Builder,Freemium,https://www.make.com,"Visual AI workflow automation platform","automation,workflow,no-code",true,true
1234,IFTTT AI,ifttt-ai,AI Automation Tool,Freemium,https://ifttt.com,"AI-enhanced automation between apps and devices","automation,smart,workflow",true,true
1235,Pipedream AI,pipedream-ai,AI Integration Platform,Freemium,https://pipedream.com,"AI-powered API and workflow integration tool","automation,api,workflow",true,true

1236,Taskade AI,taskade-ai,AI Productivity Workspace,Freemium,https://www.taskade.com,"AI task management and collaboration platform","productivity,tasks,ai",true,true
1237,ClickUp AI,clickup-ai,AI Project Management,Freemium,https://clickup.com,"AI project management and productivity suite","productivity,projects,ai",true,true
1238,Asana AI,asana-ai,AI Project Management,Paid,https://asana.com,"AI-enhanced project and task management platform","productivity,projects,ai",true,true
1239,Monday AI,monday-ai,AI Work OS,Freemium,https://monday.com,"AI-powered work management platform","productivity,workflow,ai",true,true
1240,Notion Calendar AI,notion-calendar-ai,AI Scheduling Tool,Freemium,https://www.notion.so/product/calendar,"AI calendar and planning assistant","calendar,productivity,ai",true,true

1241,Trello AI,trello-ai,AI Task Manager,Freemium,https://trello.com,"AI-powered kanban task management tool","tasks,productivity,ai",true,true
1242,Todoist AI,todoist-ai,AI Task Assistant,Freemium,https://todoist.com,"AI task planning and productivity assistant","tasks,productivity,ai",true,true
1243,Any.do AI,anydo-ai,AI Task Manager,Freemium,https://www.any.do,"AI daily planning and task management app","tasks,planning,ai",true,true
1244,Motion Tasks AI,motion-tasks-ai,AI Task Scheduler,Paid,https://www.usemotion.com,"AI task scheduling and productivity optimization","tasks,scheduling,ai",true,true
1245,Reclaim Tasks AI,reclaim-tasks-ai,AI Task Planner,Freemium,https://reclaim.ai,"AI task scheduling and time blocking tool","tasks,calendar,ai",true,true

1246,Mem AI,mem-ai,AI Knowledge Assistant,Freemium,https://mem.ai,"AI-powered personal knowledge base and memory tool","notes,knowledge,ai",true,true
1247,Reflect AI,reflect-ai,AI Note Taking,Freemium,https://reflect.app,"AI note-taking and knowledge organization tool","notes,productivity,ai",true,true
1248,Roam Research AI,roam-ai,AI Knowledge Graph,Freemium,https://roamresearch.com,"AI-enhanced networked note-taking system","notes,knowledge,graph",true,true
1249,Obsidian AI,obsidian-ai,AI Knowledge Management,Free,https://obsidian.md,"AI plugins for personal knowledge management system","notes,knowledge,ai",true,true
1250,Notability AI,notability-ai,AI Note Taking,Freemium,https://www.gingerlabs.com,"AI-enhanced note-taking and handwriting tool","notes,education,ai",true,true
