id,name,slug,category,pricing,website,description,tags,featured,verified
2025,SonarQube AI,sonarqube-ai,AI Code Quality,Paid,https://www.sonarsource.com,"AI code quality and static analysis platform","code,quality,ai",true,true

2026,CodeQL AI Engine,codeql-ai-engine,AI Code Analysis,Free,https://codeql.github.com,"Semantic code analysis engine for security","code,security,analysis",true,true
2027,Semgrep AI,semgrep-ai,AI Code Security,Freemium,https://semgrep.dev,"AI static code analysis and security tool","code,security,ai",true,true
2028,GitGuardian AI,gitguardian-ai,AI Security Tool,Paid,https://www.gitguardian.com,"AI-based secrets detection in code repositories","code,security,ai",true,true
2029,Veracode AI,veracode-ai,AI App Security,Paid,https://www.veracode.com,"Application security scanning with AI","security,code,ai",true,true
2030,Checkmarx AI,checkmarx-ai,AI Code Security,Paid,https://checkmarx.com,"AI application security and vulnerability scanning","security,code,enterprise",true,true

2031,Amazon Q Developer,amazon-q-developer,AI Code Assistant,Paid,https://aws.amazon.com/q,"AWS AI assistant for developers and coding","code,aws,ai",true,true
2032,OpenAI Dev Assistant API,openai-dev-assistant-api,AI Developer API,Paid,https://platform.openai.com,"Developer-focused AI assistant API","code,llm,api",true,true
2033,Claude Dev Tools,claude-dev-tools,AI Developer Tool,Paid,https://www.anthropic.com,"Claude-based developer tools and APIs","code,llm,dev",true,true
2034,Gemini Dev API,gemini-dev-api,AI Developer API,Paid,https://ai.google,"Google AI developer API for coding tasks","code,google,llm",true,true
2035,Mistral Dev API,mistral-dev-api,AI Developer API,Paid,https://mistral.ai,"Developer API for code generation and reasoning","code,llm,api",true,true

2036,LangChain Code Agent,langchain-code-agent,AI Code Agent,Free,https://www.langchain.com,"Agent framework for automated coding workflows","code,agents,llm",true,true
2037,LlamaIndex Code Agent,llamaindex-code-agent,AI Code Agent,Free,https://www.llamaindex.ai,"AI agent for code and data workflows","code,agents,data",true,true
2038,AutoGPT Code Engine,autogpt-code-engine,AI Autonomous Coding,Free,https://github.com/Significant-Gravitas/AutoGPT,"Autonomous coding agent system","code,agents,ai",true,true
2039,BabyAGI Code System,babyagi-code-system,AI Coding Agent,Free,https://github.com/yoheinakajima/babyagi,"Lightweight autonomous coding agent","code,agents,ai",true,true
2040,CrewAI Code Agents,crewai-code-agents,AI Multi-Agent Coding,Paid,https://www.crewai.com,"Multi-agent coding workflow system","code,agents,ai",true,true

2041,LangGraph Code System,langgraph-code-system,AI Code Orchestration,Paid,https://langchain-ai.github.io/langgraph,"Graph-based coding agent orchestration","code,agents,workflow",true,true
2042,Replit Agent AI,replit-agent-ai,AI Coding Agent,Freemium,https://replit.com,"AI agent that builds and deploys apps","code,agents,cloud",true,true
2043,Cursor Agent Mode,cursor-agent-mode,AI Coding Agent,Freemium,https://www.cursor.com,"Agent-based AI coding inside IDE","code,agent,ide",true,true
2044,Windsurf Agent AI,windsurf-agent-ai,AI Coding Agent,Freemium,https://windsurf.com,"Autonomous AI coding assistant in IDE","code,agent,ai",true,true
2045,GitHub Copilot Agent,github-copilot-agent,AI Coding Agent,Paid,https://github.com/features/copilot,"Autonomous coding agent inside GitHub ecosystem","code,agents,github",true,true

2046,OpenAI Code Interpreter API,code-interpreter-api,AI Code Execution,Paid,https://platform.openai.com,"AI code execution and analysis tool","code,execution,ai",true,true
2047,Anthropic Code Runtime,anthropic-code-runtime,AI Code Execution,Paid,https://www.anthropic.com,"Code execution environment for Claude models","code,runtime,llm",true,true
2048,Google Code Runtime API,google-code-runtime-api,AI Code Execution,Paid,https://ai.google,"Secure code execution API for Gemini models","code,runtime,google",true,true
2049,Mistral Code Runtime,mistral-code-runtime,AI Code Execution,Paid,https://mistral.ai,"Code execution environment for AI apps","code,runtime,api",true,true
2050,OpenAI Sandbox Studio,openai-sandbox-studio,AI Code Sandbox,Paid,https://platform.openai.com,"Secure sandbox environment for AI code testing","code,sandbox,ai",true,true
