id,name,slug,category,pricing,website,description,tags,featured,verified
2339,Anthropic Retrieval Agent,anthropic-retrieval-agent,AI Knowledge Agent,Paid,https://www.anthropic.com,"Claude retrieval augmented agent system","agents,knowledge,llm",true,true
2340,Google Retrieval Agent,google-retrieval-agent,AI Knowledge Agent,Paid,https://ai.google,"Google retrieval AI agent system","agents,search,llm",true,true

2341,Meta Retrieval Agent,meta-retrieval-agent,AI Knowledge Agent,Free,https://ai.meta.com,"Meta AI retrieval agent system","agents,knowledge,llm",true,true
2342,Mistral Retrieval Agent,mistral-retrieval-agent,AI Knowledge Agent,Paid,https://mistral.ai,"Mistral retrieval augmented agent API","agents,knowledge,llm",true,true
2343,AgentOS AI,agentos-ai,AI Agent Operating System,Free,https://github.com,"Operating system for AI agents","agents,os,llm",true,true
2344,OpenAgent Studio,openagent-studio,AI Agent Builder,Paid,https://platform.openai.com,"AI agent creation studio environment","agents,builder,llm",true,true
2345,Flowise AI Agents,flowise-ai-agents,AI Visual Agent Builder,Free,https://flowiseai.com,"No-code AI agent builder platform","agents,nocode,ai",true,true

2346,LangFlow Agents,langflow-agents,AI Visual Workflow,Free,https://github.com,"Visual LangChain workflow builder for agents","agents,visual,llm",true,true
2347,AgentOps AI,agentops-ai,AI Agent Monitoring,Paid,https://www.agentops.ai,"AI agent observability and tracking system","agents,monitoring,llm",true,true
2348,LangSmith Agents,langsmith-agents,AI Debugging Tool,Paid,https://smith.langchain.com,"AI agent debugging and evaluation platform","agents,debugging,llm",true,true
2349,Helicone AI Agents,helicone-ai-agents,AI Observability,Paid,https://www.helicone.ai,"AI agent monitoring and analytics system","agents,analytics,llm",true,true
2350,PromptLayer Agents,promptlayer-agents,AI Prompt Ops,Paid,https://promptlayer.com,"Prompt tracking and AI agent management platform","agents,prompts,llm",true,true
