id,name,slug,category,pricing,website,description,tags,featured,verified
2482,Zscaler AI,zscaler-ai,AI Cloud Security,Paid,https://www.zscaler.com,"AI cloud security and zero trust platform","security,cloud,ai",true,true
2483,Netskope AI,netskope-ai,AI Cloud Security,Paid,https://www.netskope.com,"AI cloud access security broker (CASB) system","security,cloud,ai",true,true
2484,Cloudflare AI Security,cloudflare-ai-security,AI Edge Security,Paid,https://www.cloudflare.com,"AI edge security and protection system","security,edge,ai",true,true
2485,Akamai AI Security,akamai-ai-security,Paid,https://www.akamai.com,"AI web security and DDoS protection system","security,web,ai",true,true

2486,OpenAI Threat Intelligence AI,openai-threat-intel-ai,AI Threat Intelligence,Paid,https://platform.openai.com,"AI cybersecurity threat intelligence platform","security,intelligence,ai",true,true
2487,Recorded Future AI,recorded-future-ai,AI Threat Intelligence,Paid,https://www.recordedfuture.com,"AI threat intelligence and risk analysis system","security,intel,ai",true,true
2488,Anomali AI,anomali-ai,AI Threat Detection,Paid,https://www.anomali.com,"AI threat intelligence and security data platform","security,intelligence,ai",true,true
2489,Flashpoint AI,flashpoint-ai,AI Cyber Intelligence,Paid,https://www.flashpoint.io,"AI cyber threat intelligence platform","security,intel,ai",true,true
2490,CyberArk AI,cyberark-ai,AI Privileged Access Security,Paid,https://www.cyberark.com,"AI privileged access management system","security,identity,ai",true,true

2491,OpenAI SOC AI,openai-soc-ai,AI Security Operations,Paid,https://platform.openai.com,"AI security operations center automation system","soc,security,ai",true,true
2492,Splunk SOAR AI,splunk-soar-ai,AI Security Automation,Paid,https://www.splunk.com,"AI security orchestration and automation platform","soc,security,ai",true,true
2493,IBM QRadar AI,ibm-qradar-ai,AI SOC Platform,Paid,https://www.ibm.com/security/security-intelligence/qradar,"AI security information and event management system","soc,siem,ai",true,true
2494,Exabeam AI,exabeam-ai,AI SOC Analytics,Paid,https://www.exabeam.com,"AI security analytics and threat detection system","soc,analytics,ai",true,true
2495,LogRhythm AI,logrhythm-ai,AI SOC Platform,Paid,https://logrhythm.com,"AI security monitoring and SIEM platform","soc,security,ai",true,true

2496,OpenAI Vulnerability AI,openai-vuln-ai,AI Vulnerability Detection,Paid,https://platform.openai.com,"AI vulnerability scanning and risk detection system","security,vulnerability,ai",true,true
2497,Snyk AI,snyk-ai,AI Code Security,Paid,https://snyk.io,"AI application security and vulnerability scanning platform","security,code,ai",true,true
2498,Veracode AI,veracode-ai,AI Application Security,Paid,https://www.veracode.com,"AI application security testing platform","security,appsec,ai",true,true
2499,Checkmarx AI,checkmarx-ai,AI Code Security,Paid,https://checkmarx.com,"AI static application security testing system","security,code,ai",true,true
2500,Snyk Code AI,snyk-code-ai,AI Code Analysis,Paid,https://snyk.io,"AI code vulnerability detection system","security,code,ai",true,true
