id,name,slug,category,pricing,website,description,tags,featured,verified
933,Let's Enhance,lets-enhance,AI Image Upscaler,Freemium,https://letsenhance.io,"AI image upscaling and enhancement platform","image,upscale,quality",true,true
934,Upscayl,upscayl,AI Image Upscaler,Free,https://www.upscayl.org,"Open-source AI image upscaling tool","image,open-source,upscale",true,true
935,Topaz Gigapixel AI,gigapixel-ai,AI Image Upscaler,Paid,https://www.topazlabs.com/gigapixel-ai,"Professional AI image upscaling software","image,upscale,pro",true,true

936,Remove.bg,remove-bg,AI Background Removal,Freemium,https://www.remove.bg,"Automatically remove image backgrounds using AI","image,background,editing",true,true
937,Erase.bg,erase-bg,AI Background Removal,Freemium,https://www.erase.bg,"AI tool for removing backgrounds from images","image,editing,background",true,true
938,Slazzer,slazzer,AI Background Removal,Freemium,https://www.slazzer.com,"AI background removal and image editing tool","image,background,editing",true,true
939,PhotoScissors,photoscissors,AI Image Cutout,Freemium,https://photoscissors.com,"AI tool for removing backgrounds and objects","image,editing,cutout",true,true
940,Pixian AI,pixian-ai,AI Image Cleanup,Freemium,https://pixian.ai,"AI-powered background removal and cleanup tool","image,cleanup,editing",true,true

941,RunDiffusion,rundiffusion,AI Image Generation Cloud,Paid,https://rundiffusion.com,"Cloud platform for running Stable Diffusion models","image,cloud,stable-diffusion",true,true
942,SeaArt AI,seaart-ai,AI Image Generator,Freemium,https://www.seaart.ai,"AI image generation platform with community models","image,art,generative",true,true
943,TensorArt,tensorart,AI Image Platform,Freemium,https://tensor.art,"AI art generation and model hosting platform","image,models,art",true,true
944,Artbreeder,artbreeder,AI Image Creator,Freemium,https://www.artbreeder.com,"Blend and evolve images using AI genetics","image,art,creative",true,true
945,Deep Dream Generator,deep-dream-generator,AI Art Generator,Freemium,https://deepdreamgenerator.com,"Create surreal AI-generated artwork","image,art,creative",true,true

946,Runway Gen-2,runway-gen2,AI Video Generation,Freemium,https://runwayml.com,"Text-to-video generation model by Runway","video,generative,llm",true,true
947,Pika Labs 1.5,pika-1-5,AI Video Generator,Freemium,https://pika.art,"Advanced AI video generation from prompts","video,animation,ai",true,true
948,Kaiber Studio,kaiber-studio,AI Video Art,Freemium,https://kaiber.ai,"AI video creation for music and visual storytelling","video,art,music",true,true
949,Genmo AI,genmo-ai,AI Video Generator,Freemium,https://www.genmo.ai,"Generate videos and animations from text prompts","video,generative,animation",true,true
950,Sora AI,sora-ai,AI Video Model,Not Public,https://openai.com/sora,"Advanced text-to-video AI model by OpenAI","video,llm,generative",true,true
