id,name,slug,category,pricing,website,description,tags,featured,verified
1291,Vertex AI Pro,vertex-ai-pro,AI Cloud ML,Paid,https://cloud.google.com/vertex-ai,"Google AI platform for building and deploying models","google,ml,ai",true,true
1292,Azure AI ML,azure-ai-ml,AI Cloud Platform,Paid,https://azure.microsoft.com,"Microsoft AI and machine learning platform","azure,ml,ai",true,true
1293,Hugging Face Hub,hf-hub,AI Model Hub,Freemium,https://huggingface.co,"Hub for AI models, datasets and apps","ml,models,ai",true,true
1294,Replicate Studio,replicate-studio,AI Model Hosting,Paid,https://replicate.com,"Deploy and run ML models easily via cloud","ml,hosting,ai",true,true
1295,RunPod AI,runpod-ai,AI GPU Cloud,Paid,https://www.runpod.io,"GPU cloud platform for AI workloads","gpu,cloud,ai",true,true

1296,Modal AI,modal-ai,AI Serverless Compute,Paid,https://modal.com,"Serverless infrastructure for AI workloads","cloud,compute,ai",true,true
1297,BentoML AI,bentoml-ai,AI Model Serving,Paid,https://www.bentoml.com,"Deploy ML models into production APIs","ml,api,ai",true,true
1298,Seldon AI,seldon-ai,AI MLOps Platform,Paid,https://www.seldon.io,"Enterprise AI model deployment platform","ml,enterprise,ai",true,true
1299,KServe AI,kserve-ai,AI Model Serving,Free,https://kserve.github.io,"Kubernetes-based ML inference system","ml,kubernetes,ai",true,true
1300,Ray Serve AI Pro,ray-serve-ai-pro,AI Distributed Serving,Free,https://www.ray.io,"Distributed AI model serving framework","ml,distributed,ai",true,true
