id,name,slug,category,pricing,website,description,tags,featured,verified
2388,Domo AI Analytics,domo-ai-analytics,Paid,https://www.domo.com,"Cloud AI analytics and BI platform","bi,cloud,ai",true,true
2389,Zoho Analytics AI,zoho-analytics-ai,AI BI Tool,Paid,https://www.zoho.com/analytics,"AI-powered business analytics platform","bi,analytics,ai",true,true
2390,GoodData AI,gooddata-ai,AI Analytics Platform,Paid,https://www.gooddata.com,"AI-driven embedded analytics platform","bi,analytics,ai",true,true

2391,OpenAI KPI Tracker,openai-kpi-tracker,AI Metrics Platform,Paid,https://platform.openai.com,"AI KPI tracking and performance analytics system","kpi,analytics,ai",true,true
2392,Geckoboard AI,geckoboard-ai,AI Dashboard Tool,Paid,https://www.geckoboard.com,"AI real-time KPI dashboard system","dashboard,kpi,ai",true,true
2393,Databox AI,databox-ai,AI Business Dashboard,Paid,https://databox.com,"AI business performance dashboard platform","dashboard,analytics,ai",true,true
2394,Klipfolio AI,klipfolio-ai,AI Dashboard Platform,Paid,https://www.klipfolio.com,"AI KPI dashboard and reporting tool","dashboard,bi,ai",true,true
2395,Whatagraph AI,whatagraph-ai,AI Marketing Analytics,Paid,https://whatagraph.com,"AI marketing reporting and analytics platform","marketing,analytics,ai",true,true

2396,OpenAI Insight Engine,openai-insight-engine,AI Insights Platform,Paid,https://platform.openai.com,"AI-driven business insights generation system","insights,analytics,ai",true,true
2397,Cognos AI,ibm-cognos-ai,AI BI Platform,Paid,https://www.ibm.com/products/cognos-analytics,"IBM AI business analytics platform","bi,ibm,ai",true,true
2398,TIBCO Spotfire AI,tibco-spotfire-ai,AI Analytics Platform,Paid,https://www.tibco.com/products/spotfire,"AI data analytics and visualization platform","analytics,data,ai",true,true
2399,Oracle Analytics AI,oracle-analytics-ai,AI BI Platform,Paid,https://www.oracle.com/analytics,"Oracle AI analytics and BI system","bi,oracle,ai",true,true
2400,SAP Analytics Cloud AI,sap-analytics-cloud-ai,AI Enterprise BI,Paid,https://www.sap.com/products/analytics-cloud,"SAP AI-powered enterprise analytics platform","bi,enterprise,ai",true,true
