id,name,slug,category,pricing,website,description,tags,featured,verified
2716,DeepBrain AI,deepbrain-ai,AI Video Avatar,Paid,https://www.deepbrain.io,"AI human avatar video generation system","video,avatar,ai",true,true
2717,Colossyan AI,colossyan-ai,AI Video Generator,Paid,https://www.colossyan.com,"AI video creation with virtual presenters","video,education,ai",true,true
2718,Hour One AI,hour-one-ai,AI Video Creation,Paid,https://hourone.ai,"AI realistic avatar video generation platform","video,avatar,ai",true,true
2719,Elai AI,elai-ai,AI Video Platform,Paid,https://elai.io,"AI text-to-video presenter system","video,automation,ai",true,true
2720,InVideo AI,invideo-ai,AI Video Editor,Freemium,https://invideo.io,"AI video creation and editing platform","video,editing,ai",true,true

2721,OpenAI Audio AI,openai-audio-ai,AI Audio Platform,Paid,https://platform.openai.com,"AI audio generation and speech processing system","audio,speech,ai",true,true
2722,ElevenLabs AI,elevenlabs-ai,AI Voice Generator,Freemium,https://elevenlabs.io,"AI voice synthesis and cloning platform","voice,audio,ai",true,true
2723,Murf AI,murf-ai,AI Voice Generator,Paid,https://murf.ai,"AI text-to-speech voice generation platform","voice,audio,ai",true,true
2724,Play.ht AI,play-ht-ai,AI Voice Generator,Paid,https://play.ht,"AI realistic voice synthesis system","voice,audio,ai",true,true
2725,WellSaid Labs AI,wellsai-ai,AI Voice Platform,Paid,https://wellsaidlabs.com,"AI professional voiceover generation system","voice,audio,ai",true,true

2726,Lovo AI,lovo-ai,AI Voice Generator,Freemium,https://www.lovo.ai,"AI voice cloning and narration platform","voice,audio,ai",true,true
2727,Resemble AI,resemble-ai,AI Voice Cloning,Paid,https://www.resemble.ai,"AI voice cloning and speech synthesis system","voice,cloning,ai",true,true
2728,Speechify AI,speechify-ai,AI Text-to-Speech,Freemium,https://speechify.com,"AI reading and text-to-speech assistant","voice,reading,ai",true,true
2729,Descript AI,descript-ai,AI Audio Editor,Paid,https://www.descript.com,"AI audio and video editing platform","audio,editing,ai",true,true
2730,Audo AI,audo-ai,AI Audio Cleanup,Paid,https://audo.ai,"AI noise reduction and audio enhancement tool","audio,cleanup,ai",true,true

2731,OpenAI Music AI,openai-music-ai,AI Music Generator,Paid,https://platform.openai.com,"AI music generation and composition system","music,audio,ai",true,true
2732,Suno AI,suno-ai,AI Music Generator,Freemium,https://suno.com,"AI song and music generation platform","music,generation,ai",true,true
2733,Udio AI,udio-ai,AI Music Generator,Freemium,https://udio.com,"AI music creation and songwriting tool","music,ai,creative",true,true
2734,AIVA AI,aiva-ai,AI Composer,Paid,https://www.aiva.ai,"AI orchestral music composition system","music,composition,ai",true,true
2735,Boomy AI,boomy-ai,AI Music Creation,Freemium,https://boomy.com,"AI instant music generation platform","music,ai,creative",true,true

2736,OpenAI Podcast AI,openai-podcast-ai,AI Podcast Tool,Paid,https://platform.openai.com,"AI podcast generation and editing system","podcast,audio,ai",true,true
2737,Podcastle AI,podcastle-ai,AI Podcast Platform,Freemium,https://podcastle.ai,"AI podcast recording and editing platform","podcast,editing,ai",true,true
2738,Resound AI,resound-ai,AI Podcast Editing,Paid,https://resound.fm,"AI podcast editing and enhancement tool","podcast,audio,ai",true,true
2739,Alitu AI,alitu-ai,AI Podcast Maker,Paid,https://alitu.com,"AI automated podcast production platform","podcast,automation,ai",true,true
2740,Wondercraft AI,wondercraft-ai,AI Audio Content,Paid,https://wondercraft.ai,"AI audio storytelling and podcast generation tool","podcast,audio,ai",true,true

2741,OpenAI Creative Studio,openai-creative-studio,AI Creative Platform,Paid,https://platform.openai.com,"AI creative content production studio","creative,design,ai",true,true
2742,Adobe Express AI,adobe-express-ai,AI Design Tool,Freemium,https://www.adobe.com/express,"AI quick design and content creation tool","design,adobe,ai",true,true
2743,Pixlr AI,pixlr-ai,AI Image Editor,Freemium,https://pixlr.com,"AI photo editing and image enhancement tool","image,editing,ai",true,true
2744,Fotor AI,fotor-ai,AI Photo Editor,Freemium,https://www.fotor.com,"AI image editing and enhancement platform","image,photo,ai",true,true
2745,Remove.bg AI,remove-bg-ai,AI Background Removal,Freemium,https://www.remove.bg,"AI background removal tool for images","image,editing,ai",true,true

2746,Clipdrop AI,clipdrop-ai,AI Image Tool,Freemium,https://clipdrop.co,"AI image editing and generation toolkit","image,editing,ai",true,true
2747,Topaz AI,topaz-ai,AI Image Enhancement,Paid,https://www.topazlabs.com,"AI image upscaling and enhancement software","image,enhancement,ai",true,true
2748,Upscale AI,upscale-ai,AI Image Upscaler,Freemium,https://upscale.media,"AI image resolution enhancement tool","image,enhancement,ai",true,true
2749,PhotoRoom AI,photoroom-ai,AI Photo Editing,Freemium,https://www.photoroom.com,"AI product photo and background editing tool","image,ecommerce,ai",true,true
2750,Designify AI,designify-ai,AI Design Automation,Freemium,https://www.designify.com,"AI automated design and image creation tool","design,automation,ai",true,true
